iter	Passed	Remaining
0	2	90
1	15	290
2	18	230
3	22	200
4	25	180
5	29	167
6	32	153
7	39	156
8	43	149
9	48	144
10	53	140
11	57	135
12	62	130
13	66	123
14	72	121
15	78	118
16	82	111
17	87	107
18	90	100
19	95	95
20	97	88
21	104	85
22	108	80
23	112	75
24	115	69
25	123	66
26	126	60
27	129	55
28	133	50
29	139	46
30	143	41
31	146	36
32	151	32
33	154	27
34	158	22
35	162	18
36	166	13
37	169	8
38	172	4
39	175	0
