iter	Passed	Remaining
0	2	91
1	6	121
2	9	113
3	12	109
4	17	124
5	22	125
6	25	118
7	29	119
8	35	121
9	39	119
10	43	114
11	46	107
12	49	102
13	52	97
14	57	95
15	61	92
16	67	90
17	71	87
18	75	83
19	79	79
20	83	75
21	90	73
22	92	68
23	97	64
24	100	60
25	107	57
26	112	54
27	116	49
28	121	46
29	125	41
30	130	37
31	135	33
32	140	29
33	145	25
34	147	21
35	153	17
36	158	12
37	161	8
38	165	4
39	171	0
