iter	Passed	Remaining
0	2	110
1	5	105
2	7	97
3	10	90
4	12	87
5	14	82
6	16	78
7	19	79
8	22	76
9	24	73
10	29	78
11	34	80
12	38	80
13	42	78
14	46	77
15	51	77
16	55	74
17	58	71
18	61	67
19	64	64
20	69	62
21	71	58
22	76	56
23	78	52
24	82	49
25	86	46
26	91	43
27	94	40
28	99	37
29	102	34
30	107	31
31	110	27
32	114	24
33	118	20
34	122	17
35	124	13
36	126	10
37	130	6
38	133	3
39	138	0
