iter	Passed	Remaining
0	4	188
1	8	158
2	12	149
3	17	156
4	21	151
5	25	142
6	30	142
7	35	140
8	39	135
9	41	125
10	44	117
11	48	113
12	53	111
13	56	105
14	59	99
15	64	97
16	68	92
17	71	87
18	74	82
19	79	79
20	84	76
21	87	71
22	89	66
23	94	63
24	99	59
25	101	54
26	105	50
27	110	47
28	116	44
29	120	40
30	123	35
31	126	31
32	130	27
33	134	23
34	139	19
35	141	15
36	147	11
37	151	7
38	154	3
39	159	0
