iter	Logloss
347	0.1443764817
348	0.1441122266
349	0.143775042
350	0.1435371784
351	0.1432171867
352	0.1430294637
353	0.1428577878
354	0.1426789296
355	0.1425120716
356	0.1422985367
357	0.1420496693
358	0.1418815267
359	0.1415963586
360	0.1413879796
361	0.1411455737
362	0.1409504129
363	0.1408019671
364	0.1406342271
365	0.1403967654
366	0.1401937147
367	0.1400214571
368	0.1398791816
369	0.139713626
370	0.1394488936
371	0.1393078619
372	0.1391248181
373	0.1389273655
374	0.1387952521
375	0.1385508208
376	0.1383242221
377	0.1381777474
378	0.1379664009
379	0.137754746
380	0.1375458165
381	0.1373659698
382	0.1371661604
383	0.1369655539
384	0.1367479431
385	0.1365470791
386	0.1363797723
387	0.1361172665
388	0.1359465614
389	0.1357481643
390	0.1356673155
391	0.13545166
392	0.1351582133
393	0.134939023
394	0.1347238789
395	0.1345583092
396	0.1342211281
397	0.1339564019
398	0.1337699192
399	0.1334294161
400	0.1331987552
401	0.1330226511
402	0.1327714186
403	0.1326958587
404	0.1324020344
405	0.1322262908
406	0.1320117378
407	0.1317821736
408	0.1315832983
409	0.1313273086
410	0.1310931292
411	0.1308250156
412	0.1306134238
413	0.1303043465
414	0.1301175982
415	0.1299811998
416	0.1297784242
417	0.1296277714
418	0.1294911686
419	0.1293366644
420	0.12924746
421	0.129006931
422	0.1288717077
423	0.1287104581
424	0.12856679
425	0.1283326698
426	0.1281558785
427	0.1279784423
428	0.1275946514
429	0.1273972084
430	0.1272347979
431	0.1270997897
432	0.1269494001
433	0.1268634901
434	0.1266878517
435	0.1265130302
436	0.1263634838
437	0.1260696757
438	0.1259599695
439	0.1257039526
440	0.1255240945
441	0.1253974252
442	0.1252827325
443	0.1251730676
444	0.1250171284
445	0.1247611855
446	0.1247104744
447	0.1245647743
448	0.1243330788
449	0.1241410676
450	0.123968391
451	0.1238237128
452	0.1235915545
453	0.1234733621
454	0.1233334103
455	0.1230297577
456	0.1228105741
457	0.1226074842
458	0.1224645016
459	0.1222869912
460	0.1220847082
461	0.1219173356
462	0.1217022337
463	0.1215024263
464	0.1212765876
465	0.1211070674
466	0.1208783684
467	0.1207868298
468	0.1205669985
469	0.120438268
470	0.1202825201
471	0.1201467395
472	0.1200010169
473	0.119823128
474	0.1197210932
475	0.1195130353
476	0.1193471741
477	0.1191618486
478	0.1190123832
479	0.1188578797
480	0.1187083927
481	0.1185240923
482	0.1183753932
483	0.1182218167
484	0.1181080036
485	0.1179856213
486	0.1178221304
487	0.1177138551
488	0.1175414191
489	0.1173699215
490	0.1171858165
491	0.1170825358
492	0.1168554858
493	0.1167189775
494	0.1166053769
495	0.1164303495
496	0.1162073765
497	0.1159823447
498	0.1158614141
499	0.1157234434
