iter	Logloss
368	0.1763102885
369	0.1760735722
370	0.1759806063
371	0.1757916339
372	0.1755089832
373	0.1753457341
374	0.1752583791
375	0.1751295239
376	0.1749691305
377	0.1748028055
378	0.1746422686
379	0.1744602394
380	0.1742863631
381	0.1741265529
382	0.1739689456
383	0.1738350909
384	0.1737112355
385	0.173577627
386	0.1732860156
387	0.1730668171
388	0.1729617819
389	0.1728875332
390	0.1727497565
391	0.1725826961
392	0.1724606834
393	0.1722693226
394	0.1721163748
395	0.1718911355
396	0.1716651104
397	0.1715251713
398	0.1714275682
399	0.1713026001
400	0.1711065099
401	0.1709013087
402	0.1707842786
403	0.170581136
404	0.1702257667
405	0.1700855905
406	0.1698823104
407	0.169810142
408	0.169614855
409	0.1695493513
410	0.1693102
411	0.1691562402
412	0.168976305
413	0.168829434
414	0.1686716968
415	0.168521105
416	0.1684584055
417	0.1683868994
418	0.1682147731
419	0.168062651
420	0.1678922891
421	0.1677617632
422	0.1676662554
423	0.1674581935
424	0.1673640891
425	0.1672231176
426	0.167079838
427	0.1669520491
428	0.1668856031
429	0.1667422175
430	0.1665677165
431	0.1663356169
432	0.1661861421
433	0.166007335
434	0.1658842454
435	0.1657230309
436	0.1655466163
437	0.1654397251
438	0.1653662595
439	0.1652219849
440	0.1651230341
441	0.16498281
442	0.1648885235
443	0.1647612558
444	0.1646754251
445	0.1645250196
446	0.1643516643
447	0.1642033804
448	0.164109938
449	0.163972167
450	0.1638127904
451	0.1635899378
452	0.1634186555
453	0.1632550729
454	0.1631369284
455	0.1629386375
456	0.1628035545
457	0.1626201411
458	0.1625079247
459	0.1623539677
460	0.1622313027
461	0.1620501172
462	0.1619749416
463	0.1619295773
464	0.1618057201
465	0.1616585524
466	0.1615835252
467	0.1614307187
468	0.1612007264
469	0.1610396504
470	0.1609407578
471	0.1608218961
472	0.1607371025
473	0.1605999931
474	0.160534631
475	0.1603946178
476	0.1603060837
477	0.1601501611
478	0.1600449733
479	0.1598170845
480	0.1596746567
481	0.1595735118
482	0.1594140495
483	0.1592139191
484	0.1590553659
485	0.1588779225
486	0.1587621297
487	0.158635558
488	0.1584888531
489	0.158403598
490	0.1582941307
491	0.1581729884
492	0.1580575426
493	0.1579444901
494	0.1578242724
495	0.1576689019
496	0.1576016088
497	0.1574699102
498	0.1573380409
499	0.1571683665
