iter	Passed	Remaining
0	2	97
1	10	197
2	14	174
3	16	148
4	18	131
5	20	118
6	23	109
7	25	102
8	29	101
9	32	96
10	34	91
11	39	91
12	42	87
13	45	84
14	48	81
15	51	76
16	55	74
17	59	72
18	61	68
19	64	64
20	66	60
21	71	58
22	75	55
23	77	51
24	82	49
25	85	45
26	87	42
27	92	39
28	96	36
29	99	33
30	104	30
31	106	26
32	109	23
33	112	19
34	115	16
35	117	13
36	119	9
37	122	6
38	125	3
39	128	0
