iter	Passed	Remaining
0	2	105
1	6	130
2	11	143
3	14	130
4	17	122
5	21	120
6	24	113
7	28	114
8	33	114
9	39	117
10	43	113
11	47	110
12	52	108
13	54	101
14	61	102
15	64	96
16	66	90
17	70	86
18	77	85
19	80	80
20	84	76
21	88	72
22	92	68
23	96	64
24	101	60
25	104	56
26	106	51
27	111	47
28	115	43
29	118	39
30	120	35
31	125	31
32	128	27
33	130	23
34	135	19
35	138	15
36	146	11
37	151	7
38	153	3
39	157	0
