iter	Logloss
195	0.1835673564
196	0.1833323926
197	0.1830400718
198	0.1827822254
199	0.182517597
200	0.1822395401
201	0.1820008784
202	0.1817255099
203	0.1814106876
204	0.1810361959
205	0.1807024167
206	0.1804567107
207	0.1801695623
208	0.1799542469
209	0.1795801831
210	0.1792945399
211	0.1789942874
212	0.1786776609
213	0.1783345828
214	0.1780570257
215	0.1777871681
216	0.177524325
217	0.1772726912
218	0.1771017704
219	0.1768724863
220	0.1766118547
221	0.1762887165
222	0.1760656961
223	0.1757986654
224	0.1756097775
225	0.1753482643
226	0.1750705855
227	0.1747072321
228	0.1744380179
229	0.1742649748
230	0.1738798997
231	0.1735191155
232	0.1732884506
233	0.1730163795
234	0.1727012798
235	0.1722797019
236	0.172006469
237	0.1717401069
238	0.1714161426
239	0.1711723075
240	0.1709876303
241	0.1706194918
242	0.1704028267
243	0.1700754144
244	0.169806088
245	0.169586403
246	0.1692087029
247	0.1689241059
248	0.1685735595
249	0.1682113854
250	0.1678651543
251	0.1675352046
252	0.1671961046
253	0.1669493388
254	0.1667666728
255	0.1664407669
256	0.1662234502
257	0.1659205053
258	0.1657469502
259	0.1655179897
260	0.1651549496
261	0.1648542544
262	0.1645903058
263	0.1644206698
264	0.1640247012
265	0.1638323238
266	0.1635945133
267	0.1633984566
268	0.1631313869
269	0.1628890608
270	0.1626862332
271	0.1624826107
272	0.1622357049
273	0.162046007
274	0.1617424839
275	0.1615871278
276	0.1612361307
277	0.1610098546
278	0.1607950297
279	0.1606169143
280	0.1603968143
281	0.160282619
282	0.1601225344
283	0.1597491777
284	0.1594366773
285	0.159143352
286	0.1588591492
287	0.1585763361
288	0.158334932
289	0.158042206
290	0.1577361458
291	0.1575287153
292	0.1571859014
293	0.1569882322
294	0.156756138
295	0.1564808494
296	0.156316988
297	0.1560995265
298	0.1559370836
299	0.1557297818
300	0.155474141
301	0.1551320611
302	0.1549953001
303	0.1548207766
304	0.1546117185
305	0.154423663
306	0.1542213309
307	0.1539898504
308	0.1537822753
309	0.153449705
310	0.1532345674
311	0.1529729913
312	0.1527735401
313	0.1525100949
314	0.1523390323
315	0.1521339554
316	0.1518793009
317	0.1516231183
318	0.1513909425
319	0.1511825028
320	0.1509079139
321	0.1507161336
322	0.1504617187
323	0.1502523715
324	0.1500084331
325	0.1498697106
326	0.1496110408
327	0.1494166441
328	0.1492004539
329	0.1489577547
330	0.148715294
331	0.1484047053
332	0.1481987057
333	0.1479050626
334	0.1477668666
335	0.1476054959
336	0.1473791954
337	0.1472243857
338	0.1469757873
339	0.1468165474
340	0.1466127554
341	0.1464285381
342	0.1461897504
343	0.145978391
344	0.1458632156
345	0.1457190015
346	0.1454957256
347	0.1453113755
348	0.1451771052
349	0.1449052542
350	0.1447306475
351	0.1444844475
352	0.1442745543
353	0.1440878767
354	0.1438515725
355	0.143486483
356	0.1433337554
357	0.1431373715
358	0.1429078495
359	0.1427034533
360	0.142490017
361	0.1422724379
362	0.1420692373
363	0.1419437318
364	0.1417849429
365	0.1415727244
366	0.1413976391
367	0.1411805115
368	0.1409963822
369	0.1408143957
370	0.1405247435
371	0.1403057894
372	0.1401939157
373	0.1399788907
374	0.139738849
375	0.1395435212
376	0.139350897
377	0.1391719965
378	0.1389268847
379	0.1387074267
380	0.1384076698
381	0.1382156008
382	0.1380458455
383	0.1378717155
384	0.1377447662
385	0.1374703874
386	0.137139576
387	0.136973627
388	0.1368331491
389	0.1367263944
390	0.1365129991
391	0.136394052
392	0.1361887539
393	0.1360654164
394	0.1357722348
395	0.1355553146
396	0.135290999
397	0.1351430956
398	0.1349979519
399	0.1347868343
400	0.1345857285
401	0.1344216801
402	0.1342647516
403	0.1340056524
404	0.1337926506
405	0.1336520213
406	0.1335125072
407	0.1333338013
408	0.1331388515
409	0.1330125535
410	0.1328973959
411	0.1327064224
412	0.1324876443
413	0.132323268
414	0.1322061303
415	0.1320977075
416	0.1319345393
417	0.1317999857
418	0.1316672128
419	0.1314615122
420	0.131301126
421	0.1311503754
422	0.1309792197
423	0.1307292019
424	0.1304250879
425	0.1302420556
426	0.1301039452
427	0.1298729655
428	0.1297191702
429	0.1295229488
430	0.129336451
431	0.1291543285
432	0.1289921397
433	0.1288154734
434	0.1286870376
435	0.1285132816
436	0.1282926093
437	0.1280151326
438	0.1277681518
439	0.1275916499
440	0.1274416696
441	0.1273051719
442	0.1271272606
443	0.1270225397
444	0.1267967856
445	0.1266543128
446	0.1264842427
447	0.1263554432
448	0.1260518656
449	0.1259052451
450	0.1257526946
451	0.1255478441
452	0.1252923791
453	0.1250938923
454	0.1249289219
455	0.1247564375
456	0.1246267524
457	0.1243979468
458	0.124230977
459	0.124009554
460	0.1238832609
461	0.1236302027
462	0.1234448097
463	0.1233312911
464	0.1231868861
465	0.1230967788
466	0.1229517097
467	0.122750233
468	0.1225966618
469	0.1224142045
470	0.1222255858
471	0.1220688964
472	0.1219696947
473	0.1218480289
474	0.1216632309
475	0.121550118
476	0.1212638197
477	0.1210903902
478	0.1208806924
479	0.1206907223
480	0.1205998765
481	0.1203900444
482	0.1202434641
483	0.1199824175
484	0.119827987
485	0.1195610439
486	0.1194016442
487	0.1192664613
488	0.1190825292
489	0.1189127028
490	0.1186999656
491	0.1184957041
492	0.1183756823
493	0.118132296
494	0.1180366439
495	0.1178695967
496	0.1177890505
497	0.1176482157
498	0.1175009275
499	0.1173529257
