iter	Passed	Remaining
0	2	109
1	5	97
2	7	94
3	10	92
4	12	84
5	14	82
6	17	81
7	19	79
8	22	76
9	25	77
10	29	76
11	31	74
12	34	72
13	37	69
14	40	68
15	44	66
16	47	63
17	49	60
18	51	57
19	54	54
20	57	52
21	60	49
22	62	46
23	65	43
24	67	40
25	70	37
26	73	35
27	76	32
28	78	29
29	80	26
30	83	24
31	85	21
32	88	18
33	93	16
34	96	13
35	98	10
36	100	8
37	103	5
38	106	2
39	109	0
