iter	Passed	Remaining
0	2	90
1	4	88
2	8	109
3	13	117
4	15	109
5	18	102
6	20	96
7	22	90
8	25	89
9	30	90
10	33	87
11	35	83
12	38	79
13	42	78
14	45	75
15	47	71
16	50	68
17	52	64
18	55	61
19	61	61
20	64	57
21	66	54
22	69	51
23	71	47
24	75	45
25	77	41
26	80	38
27	82	35
28	84	32
29	87	29
30	91	26
31	94	23
32	96	20
33	99	17
34	101	14
35	105	11
36	108	8
37	111	5
38	114	2
39	116	0
