iter	Passed	Remaining
0	2	97
1	4	90
2	6	85
3	9	83
4	12	89
5	15	85
6	17	82
7	20	81
8	23	79
9	25	76
10	28	76
11	31	74
12	34	71
13	36	67
14	38	64
15	41	61
16	44	60
17	46	57
18	49	54
19	51	51
20	55	49
21	57	47
22	60	45
23	63	42
24	65	39
25	68	36
26	70	34
27	74	31
28	77	29
29	79	26
30	83	24
31	87	21
32	91	19
33	93	16
34	96	13
35	98	10
36	100	8
37	103	5
38	106	2
39	109	0
