iter	Passed	Remaining
0	3	120
1	5	104
2	7	96
3	10	90
4	12	86
5	15	88
6	20	94
7	22	90
8	25	86
9	27	82
10	29	78
11	34	79
12	36	76
13	39	73
14	41	69
15	44	66
16	47	64
17	51	63
18	54	59
19	56	56
20	58	53
21	61	50
22	65	48
23	68	45
24	70	42
25	73	39
26	75	36
27	78	33
28	82	31
29	84	28
30	87	25
31	89	22
32	91	19
33	94	16
34	98	14
35	100	11
36	102	8
37	105	5
38	107	2
39	110	0
